id,value
"Landry, Carl",6.7
"Allen, Tony",4.8
"Allen, Tony",3.1
"Lee, Courtney",1.5
"Randolph, Zach",2.5
"Pondexter, Quincy",4.3
"Lee, Courtney",4
"Pondexter, Quincy",6.5
"Gasol, Marc",1.4
"Pondexter, Quincy",3.3
"Johnson, Wesley",7.4
"Johnson, Wesley",2
"Johnson, Wesley",3.6
"Johnson, Wesley",1.7
"Davis, Ed",1.7
"Johnson, Wesley",3.5
"Lin, Jeremy",3.1
"Johnson, Wesley",2.1
"Lin, Jeremy",3.1
"Lin, Jeremy",2.1
"Hill, Jordan",4.5
"Ellington, Wayne",2.3
"Burks, Alec",3.7
"Burks, Alec",2.5
"Burks, Alec",2.5
"Burks, Alec",4.2
"Booker, Trevor",4.9
"Burks, Alec",2.8
"Burke, Trey",0.4
"Booker, Trevor",4.5
"Favors, Derrick",7.9
"Burks, Alec",1.7
"Exum, Dante",0.2
"Exum, Dante",0.2
"Burks, Alec",4.8
"Parker, Tony",0.5
"Parker, Tony",5.2
"Duncan, Tim",2.8
"Baynes, Aron",4.7
"Ginobili, Manu",2.3
"Leonard, Kawhi",4.7
"Parker, Tony",0.5
"Leonard, Kawhi",0.6
"Ginobili, Manu",4.1
"Joseph, Cory",1.2
"Lin, Jeremy",2.2
"Hill, Jordan",4.7
"Hill, Jordan",2.2
"Ellington, Wayne",3.5
"Davis, Ed",1.9
"Bryant, Kobe",3.6
"Hill, Jordan",3.5
"Johnson, Wesley",3.8
"Hill, Jordan",3.4
"Hill, Jordan",1.7
"Davis, Ed",2.2
"Price, Ronnie",2.2
"Walker, Henry",6
"Walker, Henry",7.6
"Walker, Henry",1.9
"Deng, Luol",4.2
"Chalmers, Mario",12.1
"Chalmers, Mario",13.6
"Beasley, Michael",2.1
"Ginobili, Manu",3.4
"Ginobili, Manu",3.2
"Green, Danny",5.1
"Parker, Tony",1.2
"Parker, Tony",4.6
"Leonard, Kawhi",4.8
"Parker, Tony",5.4
"Roberson, Andre",2.9
"Roberson, Andre",2.9
"Roberson, Andre",2.2
"Waiters, Dion",3.6
"Hickson, JJ",5.3
"Hickson, JJ",6.1
"Foye, Randy",6.7
"Lauvergne, Joffrey",6.1
"Foye, Randy",2.4
"Harris, Gary",3.3
"Barton, Will",3.1
"Foye, Randy",14.3
"Foye, Randy",4.5
"Barton, Will",4.3
"Nelson, Jameer",4.6
"Harris, Gary",4
"Butler, Jimmy",5.9
"Noah, Joakim",6.5
"Butler, Jimmy",5.8
"Noah, Joakim",13.7
"Butler, Jimmy",2.3
"Noah, Joakim",1
"Butler, Jimmy",4.6
"Martin, Kevin",3.4
"Rubio, Ricky",2.8
"Martin, Kevin",9.3
"Martin, Kevin",3.8
"Martin, Kevin",7.1
"Rubio, Ricky",4.9
"Martin, Kevin",5.1
"Martin, Kevin",4.1
"Wiggins, Andrew",3.8
"Rubio, Ricky",1.9
"Neal, Gary",0.9
"Rubio, Ricky",12.3
"Martin, Kevin",5.7
"Martin, Kevin",4.5
"Brewer, Corey",3.9
"Smith, Josh",4.6
"Brewer, Corey",2.5
"McLemore, Ben",4.5
"Landry, Carl",5.7
"McLemore, Ben",3.4
"McLemore, Ben",3.5
"McLemore, Ben",9
"Stauskas, Nik",4.9
"McLemore, Ben",8
"McLemore, Ben",5.1
"McLemore, Ben",3.5
"McLemore, Ben",8.4
"Cousins, DeMarcus",2
"Stauskas, Nik",3.6
"Booker, Trevor",6.7
"Exum, Dante",4.7
"Exum, Dante",1.6
"Burke, Trey",6.9
"Johnson, Chris",4.5
"Batum, Nicolas",3
"Blake, Steve",5
"Matthews, Wesley",4
"Lopez, Robin",5
"McCollum, CJ",14.5
"McCollum, CJ",6.2
"Matthews, Wesley",5.4
"Batum, Nicolas",5.8
"Lopez, Robin",0.6
"McCollum, CJ",5.4
"Lopez, Robin",4.4
"Barbosa, Leandro",2.9
"Holiday, Justin",8
"Thompson, Klay",0.2
"Lee, David",3.6
"Curry, Stephen",4.3
"Lee, David",4.8
"Iguodala, Andre",2.3
"Porter, Otto",2.9
"Porter, Otto",2.7
"Porter, Otto",5
"Beal, Bradley",3.6
"Pierce, Paul",5.6
"Porter, Otto",2.5
"Temple, Garrett",2.4
"Crawford, Jamal",4.1
"Turkoglu, Hedo",3.6
"Hawes, Spencer",5.7
"Jordan, DeAndre",3.8
"Crawford, Jamal",3.1
"Davis, Glen",2.8
"Turkoglu, Hedo",2.4
"Turkoglu, Hedo",4.2
"Barnes, Matt",4.3
"Brewer, Corey",5.5
"Dorsey, Joey",4
"Beverley, Patrick",9.4
"Smith, Josh",6.4
"Ariza, Trevor",18.5
"Harden, James",4
"Dorsey, Joey",3.1
"Harden, James",9
"Harden, James",4.8
"Smith, Josh",5.6
"Dorsey, Joey",2
"Smith, Josh",5.6
"Papanikolaou, Kostas",4.6
"Terry, Jason",6.5
"Blake, Steve",2
"Barton, Will",4.6
"Barton, Will",3.8
"Batum, Nicolas",4.8
"Wright, Dorell",4.1
"Wright, Dorell",4.2
"Barton, Will",2.8
"Barton, Will",2.4
"Barton, Will",2.8
"Blake, Steve",2.8
"Blake, Steve",4.9
"Young, Nick",3.6
"Young, Nick",5.8
"Boozer, Carlos",3.9
"Black, Tarik",0.7
"Kelly, Ryan",4.2
"Young, Nick",1.4
"Kelly, Ryan",2.4
"Kelly, Ryan",3.3
"Black, Tarik",2.9
"Black, Tarik",6.2
"Black, Tarik",7.7
"Boozer, Carlos",5.7
"Kelly, Ryan",3.7
"Wiggins, Andrew",2.8
"LaVine, Zach",1.7
"Wiggins, Andrew",3.9
"Robinson, Glenn",11.8
"Williams, Mo",4.6
"Dieng, Gorgui",4.2
"Dieng, Gorgui",1
"Budinger, Chase",0.5
"Bennett, Anthony",2.4
"LaVine, Zach",4.5
"Dieng, Gorgui",2.3
"Hummel, Robbie",5.5
"Hummel, Robbie",0
"Young, Thaddeus",2.1
"Marion, Shawn",5.5
"Love, Kevin",6.2
"Calathes, Nick",2.8
"Koufos, Kosta",7
"Carter, Vince",3.9
"Calathes, Nick",3.4
"Carter, Vince",3.6
"Conley, Mike",2.7
"Calathes, Nick",3.7
"Koufos, Kosta",0.9
"Ginobili, Manu",3.5
"Ayres, Jeff",0.3
"Ginobili, Manu",4.1
"Ginobili, Manu",4.2
"Ayres, Jeff",2.4
"Green, Danny",6.1
"Belinelli, Marco",3
"Duncan, Tim",5.1
"Splitter, Tiago",5.1
"Joseph, Cory",3.9
"Mills, Patty",3.3
"Joseph, Cory",6.3
"Green, Danny",3.7
"Anderson, Kyle",12.6
"Ayres, Jeff",4.6
"Mills, Patty",2.5
"Bonner, Matt",6.2
"Mills, Patty",7.4
"Budinger, Chase",6.3
"Wiggins, Andrew",2.4
"Muhammad, Shabazz",4.9
"Muhammad, Shabazz",5.8
"Muhammad, Shabazz",4.8
"Muhammad, Shabazz",3.8
"Muhammad, Shabazz",2.5
"Muhammad, Shabazz",8.4
"Muhammad, Shabazz",2.6
"LaVine, Zach",1.2
"Muhammad, Shabazz",5.3
"Wiggins, Andrew",2.6
"Bennett, Anthony",3.6
"Young, Thaddeus",4.8
"Wiggins, Andrew",2.9
"Dieng, Gorgui",2
"Henson, John",4.5
"Knight, Brandon",5.5
"Mayo, O.J.",4.5
"Mayo, O.J.",2.3
"Mayo, O.J.",3.8
"Mayo, O.J.",4.5
"Mayo, O.J.",5.1
"Henson, John",2.1
"Antetokounmpo, Giannis",4.9
"Williams, Lou",3.4
"Johnson, James",6.9
"Vasquez, Greivis",2.9
"Vasquez, Greivis",3
"Ross, Terrence",2.5
"Johnson, James",3.1
"Vasquez, Greivis",3.3
"Valanciunas, Jonas",2.9
"Ross, Terrence",4
"Johnson, James",2.8
"Grant, Jerami",3.5
"Grant, Jerami",5.2
"Carter-Williams, Michael",2.8
"Mbah a Moute, Luc",4.9
"Noel, Nerlens",1.7
"Mbah a Moute, Luc",4.4
"Grant, Jerami",3.5
"Grant, Jerami",1.8
"Mbah a Moute, Luc",5.2
"Grant, Jerami",3.1
"Thomas, Malcolm",2.8
"Covington, Robert",4.4
"Covington, Robert",4.7
"Carter-Williams, Michael",7.2
"Covington, Robert",5.2
"Adams, Steven",6.4
"Morrow, Anthony",4.2
"Morrow, Anthony",2.8
"Perkins, Kendrick",2.5
"Perkins, Kendrick",0.8
"Perkins, Kendrick",2.3
"Perkins, Kendrick",7.5
"Jackson, Reggie",2.6
"Ibaka, Serge",1.8
"Morrow, Anthony",0.4
"Roberson, Andre",2.9
"Evans, Tyreke",3.6
"Cunningham, Dante",6.6
"Cunningham, Dante",6.8
"Cunningham, Dante",3.6
"Cunningham, Dante",4.4
"Asik, Omer",3.6
"Rivers, Austin",5.4
"Holiday, Jrue",3.2
"Fredette, Jimmer",4.4
"Anderson, Ryan",6.7
"Anderson, Ryan",4.4
"Cunningham, Dante",1.4
"Anderson, Ryan",3.9
"Young, Nick",5
"Young, Nick",4.1
"Ellington, Wayne",5.2
"Ellington, Wayne",2.1
"Johnson, Wesley",3.1
"Davis, Ed",1.8
"Ellington, Wayne",3.1
"Lin, Jeremy",5.8
"Young, Nick",4.3
"Sacre, Robert",3.7
"Casspi, Omri",3.9
"Stauskas, Nik",6.4
"Landry, Carl",4.4
"Casspi, Omri",3.4
"Landry, Carl",0.6
"McCallum, Ray",5.6
"McCallum, Ray",2.9
"Casspi, Omri",3.4
"Harris, Devin",4
"Nowitzki, Dirk",5.5
"Harris, Devin",18.3
"Harris, Devin",6.5
"Jefferson, Richard",4
"Rondo, Rajon",3.2
"Parsons, Chandler",5.7
"Parsons, Chandler",8.6
"Harris, Devin",9
"Barea, Jose Juan",4
"Harris, Devin",4.2
"Rondo, Rajon",2.7
"Villanueva, Charlie",5.1
"Butler, Rasual",3.7
"Butler, Rasual",6.1
"Miller, Andre",4
"Butler, Rasual",4.8
"Seraphin, Kevin",0.7
"Beal, Bradley",2.9
"Beal, Bradley",2.4
"Wear, Travis",4.3
"Hardaway Jr., Tim",3.1
"Wear, Travis",4.3
"Wear, Travis",3.2
"Hardaway Jr., Tim",4.4
"Smith, Jason",8
"Hardaway Jr., Tim",6.3
"Aldrich, Cole",6.8
"Prigioni, Pablo",4.7
"Neal, Gary",1.1
"Henderson, Gerald",2.9
"Roberts, Brian",13.8
"Stephenson, Lance",3.8
"Stephenson, Lance",4.8
"Henderson, Gerald",2.9
"Henderson, Gerald",6
"Henderson, Gerald",3.2
"Henderson, Gerald",5.8
"Henderson, Gerald",13.3
"Walker, Kemba",3.4
"Parker, Jabari",8.6
"Antetokounmpo, Giannis",2
"Mayo, O.J.",4.8
"Mayo, O.J.",9.1
"Bayless, Jerryd",2.6
"Parker, Jabari",10.4
"Middleton, Khris",4.6
"Knight, Brandon",2.6
"Mayo, O.J.",3.6
"Dudley, Jared",8.8
"Dudley, Jared",5
"Mayo, O.J.",4.4
"Dudley, Jared",5.3
"Mayo, O.J.",6.9
"Knight, Brandon",5.9
"Bayless, Jerryd",1.5
"Dudley, Jared",2.5
"Middleton, Khris",6.3
"Roberson, Andre",4.2
"Roberson, Andre",2.4
"Ibaka, Serge",5.1
"Roberson, Andre",6
"Roberson, Andre",4.2
"Durant, Kevin",7
"Jackson, Reggie",3.5
"Jones, Perry",9.4
"Roberson, Andre",3.5
"Roberson, Andre",2.6
"Roberson, Andre",2.9
"Morrow, Anthony",2.4
"Ibaka, Serge",8.1
"Meeks, Jodie",5.6
"Meeks, Jodie",10.2
"Meeks, Jodie",3
"Augustin, D.J.",14.2
"Caldwell-Pope, Kentavious",4.2
"Drummond, Andre",6.6
"Singler, Kyle",1.5
"Chalmers, Mario",4.2
"Deng, Luol",5.6
"Bosh, Chris",4.2
"Deng, Luol",2
"Chalmers, Mario",3.2
"Chalmers, Mario",2
"Chalmers, Mario",4.1
"Ennis, James",3.8
"Chalmers, Mario",3.4
"Deng, Luol",4.6
"Wade, Dwyane",3.2
"Crawford, Jamal",3.4
"Hawes, Spencer",6.6
"Davis, Glen",2.6
"Turkoglu, Hedo",2.5
"Redick, JJ",4.3
"Paul, Chris",1.9
"Crawford, Jamal",1.8
"Crawford, Jamal",0.8
"Barnes, Matt",3.7
"Jordan, DeAndre",3.8
"Barnes, Matt",3.3
"Beverley, Patrick",4.8
"Beverley, Patrick",4.3
"Johnson, Nick",2.8
"Johnson, Nick",2.1
"Beverley, Patrick",2
"Johnson, Nick",7
"Motiejunas, Donatas",3.1
"Johnson, Nick",0.8
"Terry, Jason",3.7
"Harden, James",4.5
"Harden, James",2.9
"Harden, James",2.3
"Harden, James",4
"Johnson, Nick",3.6
"Nowitzki, Dirk",3.3
"Harris, Devin",2.3
"Harris, Devin",2.2
"Harris, Devin",1.1
"Harris, Devin",4.3
"Ellis, Monta",4.6
"Parsons, Chandler",4.8
"Ellis, Monta",9.6
"Harris, Devin",2.9
"Harris, Devin",1.3
"Harris, Devin",2.3
"Parsons, Chandler",5.3
"Hill, Solomon",6.2
"Miles, CJ",4.3
"Hill, Solomon",3
"Mahinmi, Ian",3.1
"Scola, Luis",6.1
"Copeland, Chris",4.1
"Miles, CJ",5.6
"Miles, CJ",3
"Hill, Solomon",4.4
"Hill, Solomon",5.3
"Hill, Solomon",3.5
"Green, Willie",2.4
"Green, Willie",1.7
"Green, Willie",3
"Payton, Elfrid",6.3
"Oladipo, Victor",4.5
"Oladipo, Victor",1.6
"Oladipo, Victor",3.1
"Green, Willie",1.7
"Green, Willie",2.4
"Harris, Tobias",4.5
"Payton, Elfrid",13.7
"Fournier, Evan",7.1
"Fournier, Evan",3.8
"Harris, Gary",2
"Harris, Gary",2.5
"Harris, Gary",3.5
"Harris, Gary",3.7
"Harris, Gary",10.1
"Harris, Gary",3.7
"Harris, Gary",2.4
"Mozgov, Timofey",4.4
"Afflalo, Arron",2.6
"Afflalo, Arron",2.5
"Gee, Alonzo",8.3
"Hickson, JJ",6.3
"Hickson, JJ",5
"Arthur, Darrell",5.5
"Gee, Alonzo",2.8
"Afflalo, Arron",7.3
"Afflalo, Arron",4.9
"Afflalo, Arron",5.5
"Afflalo, Arron",4.2
"Afflalo, Arron",4.2
"Hickson, JJ",7.8
"Gee, Alonzo",7.6
"Chandler, Wilson",6.2
"Arthur, Darrell",6.8
"Robinson, Nate",2.1
"Mozgov, Timofey",3.9
"Lawson, Ty",2.6
"DeRozan, DeMar",3.9
"Williams, Lou",2.4
"Williams, Lou",4.3
"Vasquez, Greivis",4.4
"Hayes, Charles",3.6
"Johnson, James",8.2
"Ross, Terrence",3.2
"Ross, Terrence",4.4
"Williams, Lou",2.5
"Patterson, Patrick",6
"Lowry, Kyle",2.6
"DeRozan, DeMar",5.1
"Stuckey, Rodney",3.2
"Stuckey, Rodney",4.4
"Stuckey, Rodney",5.8
"Copeland, Chris",4.1
"Allen, Lavoy",9
"Stuckey, Rodney",3.5
"Stuckey, Rodney",3
"Hill, Solomon",4.6
"Hill, Solomon",4.2
"Copeland, Chris",6.2
"Hill, Solomon",4.2
"Stuckey, Rodney",3.4
"Stuckey, Rodney",0.9
"Allen, Lavoy",0.2
"Stuckey, Rodney",2
"Thompson, Hollis",5.3
"McDaniels, KJ",5.1
"McDaniels, KJ",3.8
"McDaniels, KJ",3
"Mbah a Moute, Luc",1.2
"Smith, Josh",1.7
"Jerebko, Jonas",3.9
"Dinwiddie, Spencer",2.4
"Jerebko, Jonas",1.6
"Butler, Caron",1.3
"Augustin, D.J.",0
"Singler, Kyle",3.1
"Monroe, Greg",1
"Butler, Caron",2.6
"Singler, Kyle",2.9
"Dinwiddie, Spencer",8.3
"Singler, Kyle",3.8
"Caldwell-Pope, Kentavious",3.9
"Green, Jeff",5.5
"Turner, Evan",1.1
"Green, Jeff",2
"Green, Jeff",5.2
"Thornton, Marcus",3.5
"Turner, Evan",2.4
"Turner, Evan",2.4
"Bass, Brandon",6.5
"Turner, Evan",3.1
"Turner, Evan",3.4
"Sullinger, Jared",2.2
"Green, Jeff",1.5
"Bullock, Reggie",3.2
"Hawes, Spencer",1.6
"Jordan, DeAndre",6.2
"Griffin, Blake",3.8
"Bullock, Reggie",5.6
"Griffin, Blake",4.6
"Redick, JJ",8.3
"Griffin, Blake",3.2
"Barnes, Matt",2
"Barnes, Matt",2.4
"Barnes, Matt",3.1
"Davis, Glen",3.9
"Redick, JJ",4.6
"Crawford, Jamal",3.7
"Jordan, DeAndre",4
"Redick, JJ",2.8
"Crawford, Jamal",2.4
"Hawes, Spencer",3.2
"Barnes, Matt",2.1
"Stephenson, Lance",5.3
"Stephenson, Lance",3.7
"Stephenson, Lance",9.9
"Henderson, Gerald",4.4
"Henderson, Gerald",3.6
"Stephenson, Lance",0.9
"Anderson, Alan",5.5
"Garnett, Kevin",3.3
"Anderson, Alan",3.3
"Teletovic, Mirza",4.4
"Jack, Jarrett",6.1
"Anderson, Alan",6.3
"Bogdanovic, Bojan",2
"Teletovic, Mirza",4.5
"Johnson, Joe",4
"Lopez, Brook",4.4
"Anderson, Alan",1.9
"Johnson, Joe",6.7
"Johnson, Joe",5.7
"Johnson, Joe",2.2
"Johnson, Joe",6.1
"Barbosa, Leandro",4.5
"Barbosa, Leandro",2.8
"Livingston, Shaun",5
"Livingston, Shaun",4.6
"Livingston, Shaun",2
"Barbosa, Leandro",2.8
"Barnes, Harrison",12.3
"Curry, Stephen",3.3
"Iguodala, Andre",2.9
"Curry, Stephen",3.8
"Green, Draymond",1.3
"Rush, Brandon",1.7
"Stauskas, Nik",6.1
"Stauskas, Nik",9
"Stauskas, Nik",4.1
"Casspi, Omri",7.9
"Casspi, Omri",4.2
"Landry, Carl",10.1
"Gay, Rudy",5.2
"Pondexter, Quincy",2.4
"Leuer, Jon",2.9
"Pondexter, Quincy",4.8
"Pondexter, Quincy",4.8
"Lee, Courtney",3.3
"Conley, Mike",4.8
"Lee, Courtney",4
"Conley, Mike",13.6
"Clarkson, Jordan",3.6
"Ellington, Wayne",4.7
"Clarkson, Jordan",3.2
"Johnson, Wesley",3.6
"Boozer, Carlos",16.5
"Johnson, Wesley",5
"Price, Ronnie",5.5
"Hill, Jordan",0.9
"Bryant, Kobe",1.8
"Hill, Jordan",1.5
"Price, Ronnie",1.7
"Ellington, Wayne",9.1
"Ellington, Wayne",3.8
"Ellington, Wayne",4.2
"Price, Ronnie",11.2
"Price, Ronnie",2.9
"Bryant, Kobe",5.7
"Ellington, Wayne",1.6
"Lin, Jeremy",7.6
"Burks, Alec",3.2
"Hood, Rodney",4.9
"Hood, Rodney",3.7
"Hood, Rodney",3.7
"Hayward, Gordon",3.4
"Hayward, Gordon",3.2
"Ingles, Joe",3.7
"Ingles, Joe",5.9
"Favors, Derrick",7.3
"Booker, Trevor",4.8
"Hayward, Gordon",3.7
"Hood, Rodney",4.2
"Exum, Dante",7.1
"Hood, Rodney",8.6
"Ingles, Joe",5.2
"Hayward, Gordon",2.8
"Hayward, Gordon",2.4
"Hood, Rodney",0.8
"Belinelli, Marco",2.7
"Belinelli, Marco",3.5
"Belinelli, Marco",0.6
"Belinelli, Marco",4
"Diaw, Boris",2.8
"Daye, Austin",3.7
"Green, Danny",4.7
"Johnson, Wesley",3.6
"Hill, Jordan",4.4
"Ellington, Wayne",3.7
"Davis, Ed",8.8
"Sacre, Robert",2.9
"Ellington, Wayne",3.4
"Ellington, Wayne",3.8
"Ellington, Wayne",5.8
"Hood, Rodney",7.9
"Burke, Trey",5
"Burke, Trey",7.5
"Burke, Trey",3.1
"Burke, Trey",3.4
"Evans, Jeremy",5.9
"Burke, Trey",3
"Favors, Derrick",3.2
"Hood, Rodney",2.3
"Favors, Derrick",4.6
"Favors, Derrick",6.5
"Hood, Rodney",2.4
"Shumpert, Iman",4.7
"Thompson, Tristan",5.7
"Shumpert, Iman",0.1
"James, LeBron",6.1
"Shumpert, Iman",6.2
"Dellavedova, Matthew",2.8
"Shumpert, Iman",3.6
"Love, Kevin",1.2
"Irving, Kyrie",2.9
"Mozgov, Timofey",4.6
"Jones, James",5.2
"Harris, Joe",5.9
"Harris, Joe",4.3
"Iguodala, Andre",6.9
"Green, Draymond",5.2
"Curry, Stephen",4.1
"Thompson, Klay",4.1
"Livingston, Shaun",3.9
"Lee, David",2.4
"Iguodala, Andre",1.1
"Livingston, Shaun",5.2
"Barnes, Harrison",1.7
"Green, Draymond",0.4
"Curry, Stephen",3.5
"Green, Draymond",1.3
"Barnes, Harrison",2.9
"Barnes, Harrison",1.9
"Livingston, Shaun",1.7
"Livingston, Shaun",1.5
"Livingston, Shaun",9.7
"Green, Draymond",3.7
"Livingston, Shaun",6.4
"Green, Draymond",2.7
"Green, Draymond",5.4
"Williams, Marvin",0.7
"Maxiell, Jason",4.1
"Williams, Marvin",0.6
"Roberts, Brian",3.4
"Williams, Marvin",2.2
"Williams, Marvin",2
"Zeller, Cody",3.8
"Williams, Mo",4.8
"Jefferson, Al",2.5
"Williams, Mo",1.4
"Roberts, Brian",1.6
"Roberts, Brian",3.5
"Roberts, Brian",1.3
"Roberts, Brian",3.8
"Henderson, Gerald",0.6
"Roberts, Brian",7.2
"Jefferson, Al",2
"Williams, Mo",5
"Zeller, Cody",0.9
"Williams, Mo",12.3
"Kidd-Gilchrist, Michael",2
"Roberts, Brian",4.7
"Hardaway Jr., Tim",4.4
"Acy, Quincy",1.9
"Galloway, Langston",3.4
"Bargnani, Andrea",6.1
"Smith, Jason",4.1
"Galloway, Langston",4.4
"Calderon, Jose",1.5
"Galloway, Langston",2
"Galloway, Langston",4.9
"Amundson, Lou",6.1
"Bledsoe, Eric",3.4
"Len, Alex",2.3
"Bledsoe, Eric",11
"Knight, Brandon",0.7
"Morris, Marcus",4.1
"Bledsoe, Eric",2.5
"Bledsoe, Eric",3.7
"Bledsoe, Eric",2.7
"Bledsoe, Eric",2.2
"Tucker, PJ",5.5
"Goodwin, Archie",3.5
"Wright, Brandan",6
"Knight, Brandon",0.9
"Knight, Brandon",2.4
"Len, Alex",2.2
"Bledsoe, Eric",1.8
"Kelly, Ryan",12.3
"Hill, Jordan",3.5
"Price, Ronnie",3.3
"Price, Ronnie",2.2
"Davis, Ed",2
"Lin, Jeremy",3.4
"Lin, Jeremy",4.5
"Davis, Ed",0.4
"Hill, Jordan",1.5
"Price, Ronnie",6.9
"Price, Ronnie",1.2
"Price, Ronnie",5.2
"Johnson, Wesley",2.8
"Smith, Josh",2
"Dorsey, Joey",16.6
"Dorsey, Joey",6.3
"Terry, Jason",1.9
"Papanikolaou, Kostas",0.7
"Brewer, Corey",5.3
"Terry, Jason",3.9
"Terry, Jason",1.9
"Harden, James",5
"Beverley, Patrick",3.1
"McLemore, Ben",1
"Sessions, Ramon",4.9
"Sessions, Ramon",4.7
"Sessions, Ramon",5.7
"Stauskas, Nik",1.6
"McCallum, Ray",5.8
"Sessions, Ramon",4
"McLemore, Ben",3.8
"Cousins, DeMarcus",0.3
"Sessions, Ramon",3
"Sessions, Ramon",4.7
"Sessions, Ramon",3.6
"McCallum, Ray",4.1
"McCallum, Ray",4.8
"McLemore, Ben",4.4
"Cousins, DeMarcus",3.1
"Cousins, DeMarcus",1.4
"Hayward, Gordon",5.4
"Burke, Trey",0
"Favors, Derrick",3.1
"Favors, Derrick",4.8
"Burke, Trey",1.2
"Burke, Trey",3.8
"Burke, Trey",4.9
"Gobert, Rudy",0.9
"Johnson, Chris",4.4
"Lillard, Damian",1.9
"McCollum, CJ",2.2
"Blake, Steve",2.7
"Lopez, Robin",1.1
"Batum, Nicolas",7.4
"McCollum, CJ",2.2
"Leonard, Meyers",3
"Aldridge, LaMarcus",5.6
"Blake, Steve",0.7
"Udrih, Beno",3.8
"Leuer, Jon",4.5
"Udrih, Beno",3.7
"Conley, Mike",3.8
"Conley, Mike",4.1
"Conley, Mike",0.7
"Randolph, Zach",2.6
"Udrih, Beno",1.5
"Udrih, Beno",3.1
"Udrih, Beno",2.1
"Udrih, Beno",5.9
"Udrih, Beno",4
"Udrih, Beno",3.4
"Conley, Mike",1.5
"Lee, Courtney",4.2
"Conley, Mike",1.4
"Calathes, Nick",2
"Lee, Courtney",1.4
"Lee, Courtney",6
"Curry, Stephen",2.3
"Livingston, Shaun",2.2
"Barnes, Harrison",0
"Holiday, Justin",4.6
"Green, Draymond",2.5
"Curry, Stephen",4.7
"Curry, Stephen",3.5
"Barnes, Harrison",2.4
"Curry, Stephen",3.2
"Lee, David",1.7
"Barbosa, Leandro",5.8
"Curry, Stephen",1.9
"Curry, Stephen",8.2
"Gibson, Taj",3.8
"Brooks, Aaron",4.5
"Mirotic, Nikola",3.4
"Brooks, Aaron",2.9
"Brooks, Aaron",3.4
"Gibson, Taj",4.2
"Brooks, Aaron",4.3
"Mirotic, Nikola",4.8
"Noah, Joakim",2
"Wall, John",2.5
"Miller, Andre",5
"Miller, Andre",2.4
"Miller, Andre",4.4
"Beal, Bradley",5.7
"Beal, Bradley",1.9
"Wall, John",5.7
"Humphries, Kris",0.1
"Gortat, Marcin",3.9
"Gortat, Marcin",4.8
"Webster, Martell",4
"Temple, Garrett",6.5
"Gooden, Drew",5.7
"Rivers, Austin",5
"Crawford, Jamal",14.8
"Hawes, Spencer",2.9
"Paul, Chris",4.5
"Paul, Chris",3.1
"Rivers, Austin",1.2
"Rivers, Austin",4
"Paul, Chris",9.5
"Paul, Chris",3.7
"Redick, JJ",1.5
"Paul, Chris",3.1
"Terry, Jason",4.6
"Terry, Jason",9.2
"Terry, Jason",5.5
"Smith, Josh",3.1
"Terry, Jason",4.3
"Beverley, Patrick",5.6
"Beverley, Patrick",1.4
"Smith, Josh",5
"Smith, Josh",3.9
"Beverley, Patrick",3.9
"Papanikolaou, Kostas",5.4
"Harden, James",4.6
"Ariza, Trevor",11.6
"Smith, Josh",6.2
"Terry, Jason",5.5
"Motiejunas, Donatas",2.3
"Beverley, Patrick",8.8
"Dorsey, Joey",3.9
"Beverley, Patrick",4.8
"Beverley, Patrick",4.6
"Lillard, Damian",5.1
"McCollum, CJ",2.1
"Leonard, Meyers",1.8
"Lillard, Damian",4.3
"McCollum, CJ",5
"Blake, Steve",5.3
"Blake, Steve",1.3
"Lillard, Damian",1.4
"Wright, Dorell",3.7
"McCollum, CJ",4.9
"McCollum, CJ",3.4
"Blake, Steve",4.1
"Robinson, Thomas",1.2
"Wright, Dorell",1.2
"Robinson, Thomas",3.7
"Robinson, Thomas",2.2
"Clarkson, Jordan",3.5
"Black, Tarik",2.1
"Clarkson, Jordan",5
"Lin, Jeremy",3.5
"Lin, Jeremy",1.6
"Clarkson, Jordan",3.3
"Ellington, Wayne",5.1
"Johnson, Wesley",8.7
"Clarkson, Jordan",2.3
"Clarkson, Jordan",2.2
"Lin, Jeremy",2.9
"Lin, Jeremy",3.6
"Wiggins, Andrew",0.1
"LaVine, Zach",3.5
"Hummel, Robbie",8.2
"Hummel, Robbie",2.6
"Hummel, Robbie",4.9
"Dieng, Gorgui",4.8
"LaVine, Zach",4
"Thompson, Tristan",1.6
"James, LeBron",1.6
"Love, Kevin",5.8
"Irving, Kyrie",10.5
"Smith, J.R.",12.2
"Udrih, Beno",6.4
"Udrih, Beno",4.2
"Udrih, Beno",3.1
"Randolph, Zach",3.8
"Udrih, Beno",4.3
"Randolph, Zach",3.3
"Udrih, Beno",5.2
"Udrih, Beno",5.5
"Koufos, Kosta",5.4
"Conley, Mike",2.8
"Conley, Mike",4.4
"Conley, Mike",3.6
"Conley, Mike",3.6
"Lee, Courtney",1.2
"Conley, Mike",3.5
"Conley, Mike",4.7
"Duncan, Tim",0.2
"Duncan, Tim",4.7
"Parker, Tony",2.9
"Parker, Tony",4
"Splitter, Tiago",4.8
"Joseph, Cory",2.2
"Green, Danny",8.8
"LaVine, Zach",4.7
"Dieng, Gorgui",4.5
"LaVine, Zach",7.4
"Dieng, Gorgui",2.3
"Wiggins, Andrew",7.6
